system,seed,torsion,atom_indices,start_deg,final_deg,delta_deg
7A_WT_TRANSFER,314159,8,13-12-16-0,-146.14873636564627,-157.06050493513703,-10.91176856949076
7A_WT_TRANSFER,314159,9,23-22-24-0,89.85828809235579,86.13922750381083,-3.7190605885449486
7A_WT_TRANSFER,271828,1,24-0-16-12,93.6186015901038,116.45829140025964,22.839689810155846
7A_WT_TRANSFER,271828,2,16-0-24-2,10.351971172975647,23.29419023256114,12.942219059585483
7A_WT_TRANSFER,271828,3,15-3-9-1,0.7081065263347587,0.649824478115856,-0.05828204821889926
7A_WT_TRANSFER,271828,4,9-3-15-17,176.4423504342918,161.4674009784361,-14.974949455855693
7A_WT_TRANSFER,271828,5,8-6-7-10,128.9492965251461,136.81382288385527,7.864526358709156
7A_WT_TRANSFER,271828,6,7-6-8-4,-150.58203568449082,-142.48378020062785,8.098255483862971
7A_WT_TRANSFER,271828,7,7-6-9-1,39.255643803922,51.833723986638816,12.578080182716803
7A_WT_TRANSFER,271828,8,13-12-16-0,-146.14873636564627,-157.06050493513703,-10.91176856949076
7A_WT_TRANSFER,271828,9,23-22-24-0,89.85828809235579,86.13922750381083,-3.7190605885449486
7A_WT_TRANSFER,161803,1,24-0-16-12,93.6186015901038,116.45829140025964,22.839689810155846
7A_WT_TRANSFER,161803,2,16-0-24-2,10.351971172975647,23.29419023256114,12.942219059585483
7A_WT_TRANSFER,161803,3,15-3-9-1,0.7081065263347587,0.649824478115856,-0.05828204821889926
7A_WT_TRANSFER,161803,4,9-3-15-17,176.4423504342918,161.4674009784361,-14.974949455855693
7A_WT_TRANSFER,161803,5,8-6-7-10,128.9492965251461,136.81382288385527,7.864526358709156
7A_WT_TRANSFER,161803,6,7-6-8-4,-150.58203568449082,-142.48378020062785,8.098255483862971
7A_WT_TRANSFER,161803,7,7-6-9-1,39.255643803922,51.833723986638816,12.578080182716803
7A_WT_TRANSFER,161803,8,13-12-16-0,-146.14873636564627,-157.06050493513703,-10.91176856949076
7A_WT_TRANSFER,161803,9,23-22-24-0,89.85828809235579,86.13922750381083,-3.7190605885449486
7A_N203C_TRANSFER,314159,1,24-0-16-12,93.6186015901038,112.34135876058367,18.722757170479895
7A_N203C_TRANSFER,314159,2,16-0-24-2,10.351971172975647,42.2307975282189,31.878826355243262
7A_N203C_TRANSFER,314159,3,15-3-9-1,0.7081065263347587,0.7664670801659424,0.058360553831192874
7A_N203C_TRANSFER,314159,4,9-3-15-17,176.4423504342918,144.26612146899822,-32.176228965293575
7A_N203C_TRANSFER,314159,5,8-6-7-10,128.9492965251461,128.5275573413607,-0.4217391837854052
7A_N203C_TRANSFER,314159,6,7-6-8-4,-150.58203568449082,-142.02862429207752,8.553411392413295
7A_N203C_TRANSFER,314159,7,7-6-9-1,39.255643803922,50.32638502582273,11.070741221900732
7A_N203C_TRANSFER,314159,8,13-12-16-0,-146.14873636564627,-159.91909492213173,-13.770358556485462
7A_N203C_TRANSFER,314159,9,23-22-24-0,89.85828809235579,91.94237454488926,2.0840864525334837
7A_N203C_TRANSFER,271828,1,24-0-16-12,93.6186015901038,112.34135876058367,18.722757170479895
7A_N203C_TRANSFER,271828,2,16-0-24-2,10.351971172975647,42.2307975282189,31.878826355243262
7A_N203C_TRANSFER,271828,3,15-3-9-1,0.7081065263347587,0.7664670801659424,0.058360553831192874
7A_N203C_TRANSFER,271828,4,9-3-15-17,176.4423504342918,144.26612146899822,-32.176228965293575
