evaluation_id,purpose,LOCAL_TYPE_1,LOCAL_TYPE_12,LOCAL_TYPE_17,LOCAL_TYPE_2,LOCAL_TYPE_30,LOCAL_TYPE_7,PHI_N2_PHASE180,equal_surface_profile_mse,regularization,objective
EVAL_00050,optimization,0.002,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043053847306666206,7.18835322972992,0.0016605050032862704,7.190013734733206
EVAL_00051,optimization,0.0,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043053847306666206,7.200044178268608,0.0016932419733172374,7.201737420241925
EVAL_00052,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04505384730666621,7.188121513182218,0.0016948441272095043,7.189816357309428
EVAL_00053,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043055636571045316,7.18811471919967,0.0016930835140435596,7.189807802713713
EVAL_00054,optimization,0.002,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043055636571045316,7.188432512324737,0.0016605065440125925,7.190093018868749
EVAL_00055,optimization,0.0,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043055636571045316,7.200042789247422,0.0016932435140435595,7.201736032761466
EVAL_00056,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04505563657104532,7.188119577691978,0.0016948457395064016,7.189814423431485
EVAL_00057,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04305474193885575,7.188030231583621,0.001693082743672395,7.189723314327294
EVAL_00058,optimization,0.002,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04305474193885575,7.1884290759503235,0.0016605057736414279,7.190089581723965
EVAL_00059,optimization,0.0,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04305474193885575,7.200040197401677,0.001693242743672395,7.201733440145349
EVAL_00060,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04505474193885575,7.188115711662905,0.001694844933349949,7.189810556596255
EVAL_00061,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043054741876428146,7.188030231583621,0.001693082743618639,7.18972331432724
EVAL_00062,optimization,0.002,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043054741876428146,7.1884290759503235,0.0016605057735876716,7.190089581723911
EVAL_00063,optimization,0.0,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043054741876428146,7.200040197401677,0.0016932427436186386,7.201733440145295
EVAL_00064,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.04505474187642815,7.188115711662905,0.001694844933293696,7.189810556596199
EVAL_00065,optimization,0.0,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043054151460385263,7.188029607208478,0.0016930822352179181,7.1897226894436965
EVAL_00066,optimization,0.002,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,0.043054151460385263,7.188432214218719,0.001660505265186951,7.190092719483906
