experimental_term,physical_instance,scan_axis,angle_degrees,qm_relative_kcal_mol,direct_instance_energy_kcal_mol
PHI_N3_RESIDUAL,34-8-9-36,PHI,-15,24.120153734931876,1.5942124887371376
PHI_N3_RESIDUAL,34-8-9-36,PHI,0,39.62646469177788,1.6015457735848782
PHI_N3_RESIDUAL,34-8-9-36,PHI,105,36.46525443667219,0.1280968660779324
PHI_N3_RESIDUAL,34-8-9-36,PHI,120,25.91194918747669,0.2433694041516367
PHI_N3_RESIDUAL,34-8-9-36,PHI,135,18.085910819557824,0.4103419546768843
PHI_N3_RESIDUAL,34-8-9-36,PHI,150,13.569233322541978,0.6840395016965573
PHI_N3_RESIDUAL,34-8-9-36,PHI,165,12.21349737743903,1.1035243471186547
PHI_N3_RESIDUAL,34-8-9-36,PSI,-105,32.011747071349355,1.0428451536839816
PHI_N3_RESIDUAL,34-8-9-36,PSI,-90,14.696882575166297,1.150978202677132
PHI_N3_RESIDUAL,34-8-9-36,PSI,-75,4.330868332829533,1.16666597383931
PHI_N3_RESIDUAL,34-8-9-36,PSI,-60,0.0,1.0334918667277706
PHI_N3_RESIDUAL,34-8-9-36,PSI,-45,0.19638589416353,0.7427260494109617
PHI_N3_RESIDUAL,34-8-9-36,PSI,-30,3.0779934750218234,0.38544072074459945
PHI_N3_RESIDUAL,34-8-9-36,PSI,-15,6.97513939178259,0.08989442433086971
PHI_N3_RESIDUAL,34-8-9-36,PSI,0,10.412722960962697,0.01950561425364001
PHI_N3_RESIDUAL,34-8-9-36,PSI,15,11.945479233545104,0.6897066276464389
PHI_N3_RESIDUAL,34-8-9-36,PSI,30,11.696853683615846,1.5540270845245305
PHI_N3_RESIDUAL,34-8-9-36,PSI,45,12.409782605194598,1.5473300964834418
PHI_N3_RESIDUAL,34-8-9-36,PSI,60,15.683428081132595,1.3606871141460934
PHI_N3_RESIDUAL,34-8-9-36,PSI,75,23.207234060776265,1.310313499772734
PHI_N3_RESIDUAL,34-8-9-36,PSI,90,36.77978373595889,1.2827650016216539
PHI_N3_RESIDUAL,35-8-9-36,CHI,-180,1.8361875979134048,1.1103449141571917
PHI_N3_RESIDUAL,35-8-9-36,CHI,-165,1.4130028718141248,1.1025933859295227
PHI_N3_RESIDUAL,35-8-9-36,CHI,-150,1.3982414847839755,1.098367539003916
PHI_N3_RESIDUAL,35-8-9-36,CHI,-135,1.7201805587324959,1.101537841557858
PHI_N3_RESIDUAL,35-8-9-36,CHI,-120,2.1004462123625456,1.1126667533134393
PHI_N3_RESIDUAL,35-8-9-36,CHI,-105,2.282405294363951,1.1249690283345575
PHI_N3_RESIDUAL,35-8-9-36,CHI,-90,2.191846518770847,1.1341787111596706
PHI_N3_RESIDUAL,35-8-9-36,CHI,-75,1.9493375527533943,1.1395361136152304
PHI_N3_RESIDUAL,35-8-9-36,CHI,-60,1.7582771045303314,1.143252743778225
PHI_N3_RESIDUAL,35-8-9-36,CHI,-45,1.7517423921353694,1.1483241422231993
PHI_N3_RESIDUAL,35-8-9-36,CHI,-30,1.8731815879809242,1.1578799813232175
PHI_N3_RESIDUAL,35-8-9-36,CHI,-15,1.8830474967830666,1.1705623773922504
PHI_N3_RESIDUAL,35-8-9-36,CHI,0,1.53761834092137,1.1805509047186338
PHI_N3_RESIDUAL,35-8-9-36,CHI,15,0.8500053424677801,1.1772279262057301
PHI_N3_RESIDUAL,35-8-9-36,CHI,30,0.1979165005694423,1.1601835239966523
PHI_N3_RESIDUAL,35-8-9-36,CHI,45,0.0,1.1366879295422119
PHI_N3_RESIDUAL,35-8-9-36,CHI,60,0.32618472333560894,1.1139609425024743
PHI_N3_RESIDUAL,35-8-9-36,CHI,75,1.0408015037026501,1.0912002570776296
PHI_N3_RESIDUAL,35-8-9-36,CHI,90,2.0223598887749024,1.0755578872619271
PHI_N3_RESIDUAL,35-8-9-36,CHI,105,3.0480034924252344,1.0789672277866853
PHI_N3_RESIDUAL,35-8-9-36,CHI,120,3.7373350122694022,1.0964564904571747
PHI_N3_RESIDUAL,35-8-9-36,CHI,135,3.8030037733710786,1.1168341171187826
PHI_N3_RESIDUAL,35-8-9-36,CHI,150,3.292878201783699,1.125663436017451
PHI_N3_RESIDUAL,35-8-9-36,CHI,165,2.5316328285396272,1.1200797604162502
PHI_N3_RESIDUAL,35-8-9-36,PHI,-180,12.297421019351964,1.5737387009414998
PHI_N3_RESIDUAL,35-8-9-36,PHI,-165,12.017065696114134,1.5634216510846843
PHI_N3_RESIDUAL,35-8-9-36,PHI,-150,12.14534987811232,1.115384246179929
PHI_N3_RESIDUAL,35-8-9-36,PHI,-135,12.088672339648122,0.45626151884143534
PHI_N3_RESIDUAL,35-8-9-36,PHI,-120,9.406090467076242,0.02395013837944008
PHI_N3_RESIDUAL,35-8-9-36,PHI,-105,5.389702277432289,0.10837547464048458
PHI_N3_RESIDUAL,35-8-9-36,PHI,-90,1.8840517384563273,0.4933940994557277
PHI_N3_RESIDUAL,35-8-9-36,PHI,-75,0.0,0.9443547319171985
PHI_N3_RESIDUAL,35-8-9-36,PHI,-60,1.1679589391511374,1.311508642844861
PHI_N3_RESIDUAL,35-8-9-36,PHI,-45,5.348395421266241,1.5323034840798286
PHI_N3_RESIDUAL,35-8-9-36,PHI,-30,12.61886348886727,1.6144216785124932
PHI_N3_RESIDUAL,35-8-9-36,PHI,-15,24.120153734931876,1.6190595255886013
PHI_N3_RESIDUAL,35-8-9-36,PHI,0,39.62646469177788,1.603592426690178
PHI_N3_RESIDUAL,35-8-9-36,PHI,105,36.46525443667219,0.20246870352395197
PHI_N3_RESIDUAL,35-8-9-36,PHI,120,25.91194918747669,0.30754907702419565
PHI_N3_RESIDUAL,35-8-9-36,PHI,135,18.085910819557824,0.46647174982968137
PHI_N3_RESIDUAL,35-8-9-36,PHI,150,13.569233322541978,0.7550099837601058
PHI_N3_RESIDUAL,35-8-9-36,PHI,165,12.21349737743903,1.2095500434870348
PHI_N3_RESIDUAL,35-8-9-36,PSI,-105,32.011747071349355,1.2328366627909786
PHI_N3_RESIDUAL,35-8-9-36,PSI,-90,14.696882575166297,1.3104251422932787
PHI_N3_RESIDUAL,35-8-9-36,PSI,-75,4.330868332829533,1.3190495873962507
PHI_N3_RESIDUAL,35-8-9-36,PSI,-60,0.0,1.2108701949078515
PHI_N3_RESIDUAL,35-8-9-36,PSI,-45,0.19638589416353,0.9582567560642037
PHI_N3_RESIDUAL,35-8-9-36,PSI,-30,3.0779934750218234,0.6013918058875346
PHI_N3_RESIDUAL,35-8-9-36,PSI,-15,6.97513939178259,0.23458844742857807
PHI_N3_RESIDUAL,35-8-9-36,PSI,0,10.412722960962697,0.003580062652831562
PHI_N3_RESIDUAL,35-8-9-36,PSI,15,11.945479233545104,0.45288234542017014
PHI_N3_RESIDUAL,35-8-9-36,PSI,30,11.696853683615846,1.4369496683367835
PHI_N3_RESIDUAL,35-8-9-36,PSI,45,12.409782605194598,1.6069380536156626
PHI_N3_RESIDUAL,35-8-9-36,PSI,60,15.683428081132595,1.4763816651903223
PHI_N3_RESIDUAL,35-8-9-36,PSI,75,23.207234060776265,1.4402880601181625
PHI_N3_RESIDUAL,35-8-9-36,PSI,90,36.77978373595889,1.426707538158849
