evaluation_id,purpose,LOCAL_TYPE_1,LOCAL_TYPE_12,LOCAL_TYPE_17,LOCAL_TYPE_2,LOCAL_TYPE_30,LOCAL_TYPE_7,PHI_N1_PHASE0,PHI_N2_PHASE180,equal_surface_profile_mse,regularization,objective
EVAL_00084,optimization,0.3513999024855532,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,1.998,0.8383880052136505,16.08051113668911,0.04781092172889653,16.128322058418007
EVAL_00085,optimization,0.3513999024855532,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8403880052136505,16.08015331913249,0.04792445724910507,16.128077776381595
EVAL_00086,optimization,0.3460541330608837,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8725848736774073,16.077572308670906,0.04841434588213193,16.12598665455304
EVAL_00087,optimization,0.3480541330608837,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8725848736774073,16.077528723920228,0.0484371375733907,16.12596586149362
EVAL_00088,optimization,0.3460541330608837,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8725848736774073,16.096418906704063,0.04841450588213192,16.144833412586195
EVAL_00089,optimization,0.3460541330608837,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,1.998,0.8725848736774073,16.07786182676996,0.048334385882131924,16.126196212652093
EVAL_00090,optimization,0.3460541330608837,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,0.8745848736774073,16.077424244696783,0.04844928927707902,16.125873533973863
EVAL_00091,optimization,0.3246710553622056,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,1.0093723475324345,16.066553363383836,0.0507649494582124,16.11731831284205
EVAL_00092,optimization,0.3266710553622056,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,1.0093723475324345,16.066462878567517,0.05078431985703939,16.117247198424558
EVAL_00093,optimization,0.3246710553622056,0.002,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,1.0093723475324345,16.085136185408185,0.05076510945821241,16.135901294866397
EVAL_00094,optimization,0.3246710553622056,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,1.998,1.0093723475324345,16.06680927574266,0.05068498945821241,16.11749426520087
EVAL_00095,optimization,0.3246710553622056,0.0,0.4731632226729102,1.5619179357337627,0.26169736590767545,0.0,2.0,1.0113723475324345,16.06640366782328,0.050805364352113705,16.117209032175396
