compound_id,smiles,status,failure_category,failure_detail,our_heavy,meeko_heavy,matched_heavy,atoms_match,our_total_charge,meeko_total_charge,total_charge_delta,charge_mad,type_agreement,torsdof_ours,torsdof_meeko,torsdof_delta,rotors_ours,rotors_meeko,rotors_matched,max_coord_delta
8208e9e8-acb0-484d-a2b0-ae9dcbbb7e22,C=C(C#N)C(=O)NCCCc1ccc2c(c1)C1(OCC3(COC4(OC3)C(=O)Nc3ccccc34)CO1)C(=O)N2,OK,,,39,39,39,true,0.0003,-0.0020,0.0023,0.0321,1.0000,6,6,0,6,6,5,0.0010
8208e9e8-acb0-484d-a2b0-ae9dcbbb7e22,C=C(C#N)C(=O)NCCCc1ccc2c(c1)C1(OCC3(COC4(OC3)C(=O)Nc3ccccc34)CO1)C(=O)N2,OK,,,39,39,39,true,0.0003,-0.0020,0.0023,0.0321,1.0000,6,6,0,6,6,5,0.0010
8208e9e8-acb0-484d-a2b0-ae9dcbbb7e22,C=C(C#N)C(=O)NCCCc1ccc2c(c1)C1(OCC3(COC4(OC3)C(=O)Nc3ccccc34)CO1)C(=O)N2,OK,,,39,39,39,true,0.0003,-0.0020,0.0023,0.0321,1.0000,6,6,0,6,6,5,0.0010
820a19b5-bfdb-4f00-b56a-008fb7c92f19,COc1ccccc1S(=O)(=O)Nc1ccc2c(c1)CN(C)C(=O)N2,OK,,,24,24,24,true,-0.0001,0.0010,0.0011,0.0378,1.0000,4,4,0,4,4,4,0.0010
820a19b5-bfdb-4f00-b56a-008fb7c92f19,COc1ccccc1S(=O)(=O)Nc1ccc2c(c1)CN(C)C(=O)N2,OK,,,24,24,24,true,-0.0001,0.0010,0.0011,0.0378,1.0000,4,4,0,4,4,4,0.0010
820a19b5-bfdb-4f00-b56a-008fb7c92f19,COc1ccccc1S(=O)(=O)Nc1ccc2c(c1)CN(C)C(=O)N2,OK,,,24,24,24,true,-0.0001,0.0010,0.0011,0.0378,1.0000,4,4,0,4,4,4,0.0010
8272905d-8c1a-4ebf-89f9-253dab27513c,COc1cc2c(NC3CCN(C)CC3)nc(N3CCOCC3)nc2cc1C,OK,,,27,27,27,true,-0.0000,-0.0010,0.0010,0.0491,1.0000,4,4,0,4,4,1,0.0010
827ba972-5c91-4ba2-97e6-e4d453f7df84,CC[C@H]1C[C@@H](O)CC2(CCN(Cc3ccnn3C)CC2)O1,OK,,,21,21,21,true,0.0004,0.0000,0.0004,0.0511,1.0000,3,4,1,3,4,2,0.0010
829e6435-6b70-41af-850f-4ab309061708,C=CC(=O)NCCCc1c(-c2c(-c3ccc(F)cc3)nn3c(N4CCOCC4)nccc23)ccc2c1CC(=O)N2,OK,,,40,40,40,true,-0.0007,-0.0020,0.0013,0.0366,1.0000,8,8,0,8,8,5,0.0010
829e6435-6b70-41af-850f-4ab309061708,C=CC(=O)NCCCc1c(-c2c(-c3ccc(F)cc3)nn3c(N4CCOCC4)nccc23)ccc2c1CC(=O)N2,OK,,,40,40,40,true,-0.0007,-0.0020,0.0013,0.0366,1.0000,8,8,0,8,8,5,0.0010
829e6435-6b70-41af-850f-4ab309061708,C=CC(=O)NCCCc1c(-c2c(-c3ccc(F)cc3)nn3c(N4CCOCC4)nccc23)ccc2c1CC(=O)N2,OK,,,40,40,40,true,-0.0007,-0.0020,0.0013,0.0366,1.0000,8,8,0,8,8,5,0.0010
829e6435-6b70-41af-850f-4ab309061708,C=CC(=O)NCCCc1c(-c2c(-c3ccc(F)cc3)nn3c(N4CCOCC4)nccc23)ccc2c1CC(=O)N2,OK,,,40,40,40,true,-0.0007,-0.0020,0.0013,0.0366,1.0000,8,8,0,8,8,5,0.0010
82ccc828-51a2-400e-b95e-85f0c4112aff,Cc1nn(C)c(Cl)c1/C=C/C(=O)N1C[C@H](C)N[C@H](C)C1,OK,,,20,20,20,true,-0.0001,0.0010,0.0011,0.0409,1.0000,2,3,1,2,3,2,0.0010
82cfab69-983f-4d07-8a1a-ba155fef777c,COc1ncccc1-c1nc2c(C)cc(C3CCNCC3)cc2[nH]1,OK,,,24,24,24,true,-0.0002,-0.0020,0.0018,0.0395,1.0000,3,3,0,3,3,3,0.0010
82e318a2-099a-4557-b8e6-80c23bd5261c,CC(C)n1ncc(I)c1C(=O)O,FAILED,missing-hydrogens,Unsupported ligand 723 [UNUSABLE_HYDROGEN_REFERENCE_GEOMETRY]: CCD-free hydrogen addition is not supported; supply an SDF with explicit hydrogens.,,,,,,,,,,,,,,,,
83296e3d-7d2b-4341-a624-ae63bcc33252,CC(C)(CNc1ccc(C(N)=O)cn1)c1cccc(CN)c1,OK,,,22,22,22,true,0.0004,0.0010,0.0006,0.0368,1.0000,6,7,1,6,7,5,0.0010
835565f4-3b60-45e2-87fd-919d41dfdafe,CC1(C)CC(NC(=O)c2cc(F)c(Oc3ccccc3C#N)c(Br)c2)CC(C)(C)N1,OK,,,30,30,30,true,-0.0003,0.0010,0.0013,0.0292,1.0000,5,5,0,5,5,3,0.0010
8387d7a8-96f2-4d56-9a8f-85d60c48ad76,Cc1c(Br)c(C(F)(F)F)nn1CC(N)=O,FAILED,missing-hydrogens,Unsupported ligand 105 [UNUSABLE_HYDROGEN_REFERENCE_GEOMETRY]: CCD-free hydrogen addition is not supported; supply an SDF with explicit hydrogens.,,,,,,,,,,,,,,,,
83d0da69-137a-469f-a0a3-0039924fb65f,O=C1C=C(Nc2ccc3c(c2)N(C(=O)C2CC2)CCC3)CN1,OK,,,22,22,22,true,0.0003,-0.0000,0.0003,0.0343,1.0000,3,4,1,3,4,3,0.0010
83d9540a-1911-428a-b6db-4b3ff3a22e13,CC(C)(C)OC(=O)N1CCN([C@@H](CN)C(F)(F)F)CC1,FAILED,missing-hydrogens,Unsupported ligand 159 [UNUSABLE_HYDROGEN_REFERENCE_GEOMETRY]: CCD-free hydrogen addition is not supported; supply an SDF with explicit hydrogens.,,,,,,,,,,,,,,,,
8432881b-e665-4cde-9f63-e01faf52fc24,COc1ccc(/C=C/C(=O)N2CCC(C(N)=O)CC2)cc1,OK,,,21,21,21,true,0.0005,-0.0000,0.0005,0.0455,1.0000,4,4,0,4,4,3,0.0010
8432881b-e665-4cde-9f63-e01faf52fc24,COc1ccc(/C=C/C(=O)N2CCC(C(N)=O)CC2)cc1,OK,,,21,21,21,true,0.0005,-0.0000,0.0005,0.0455,1.0000,4,4,0,4,4,3,0.0010
8432881b-e665-4cde-9f63-e01faf52fc24,COc1ccc(/C=C/C(=O)N2CCC(C(N)=O)CC2)cc1,OK,,,21,21,21,true,0.0005,-0.0000,0.0005,0.0455,1.0000,4,4,0,4,4,3,0.0010
8432881b-e665-4cde-9f63-e01faf52fc24,COc1ccc(/C=C/C(=O)N2CCC(C(N)=O)CC2)cc1,OK,,,21,21,21,true,0.0005,-0.0000,0.0005,0.0455,1.0000,4,4,0,4,4,3,0.0010
844f907f-9840-42fa-9665-efd414fd3b2a,CCNC(=O)c1cc2c(N3CCOC[C@H]3C)ccnc2n1C,OK,,,22,22,22,true,0.0000,0.0000,0.0000,0.0454,1.0000,3,3,0,3,3,2,0.0010
844f907f-9840-42fa-9665-efd414fd3b2a,CCNC(=O)c1cc2c(N3CCOC[C@H]3C)ccnc2n1C,OK,,,22,22,22,true,0.0000,0.0000,0.0000,0.0454,1.0000,3,3,0,3,3,2,0.0010
844f907f-9840-42fa-9665-efd414fd3b2a,CCNC(=O)c1cc2c(N3CCOC[C@H]3C)ccnc2n1C,OK,,,22,22,22,true,0.0000,0.0000,0.0000,0.0454,1.0000,3,3,0,3,3,2,0.0010
845aecfb-b3cc-46d5-ba5b-ccb2651d8d20,COc1cc2nc(C#N)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,OK,,,30,30,30,true,0.0000,-0.0020,0.0020,0.0432,1.0000,7,7,0,7,7,5,0.0010
84eb09cf-ce06-4ecd-92b9-3c4456d621e5,CNC1CCN(C(=O)/C=C/c2c(C)nn(C)c2Cl)CC1,OK,,,20,20,20,true,-0.0003,-0.0010,0.0007,0.0425,1.0000,3,3,0,3,3,1,0.0010
85039227-f1f4-4219-8030-35fcb9fe3591,CCC[C@]1(C(=O)O)CCN(c2ccc(F)cc2)C[C@H]1O,OK,,,20,20,20,true,0.0003,0.0010,0.0007,0.0386,1.0000,4,6,2,4,6,3,0.0010
85039227-f1f4-4219-8030-35fcb9fe3591,CCC[C@]1(C(=O)O)CCN(c2ccc(F)cc2)C[C@H]1O,OK,,,20,20,20,true,0.0003,0.0010,0.0007,0.0386,1.0000,4,6,2,4,6,3,0.0010
85039227-f1f4-4219-8030-35fcb9fe3591,CCC[C@]1(C(=O)O)CCN(c2ccc(F)cc2)C[C@H]1O,OK,,,20,20,20,true,0.0003,0.0010,0.0007,0.0386,1.0000,4,6,2,4,6,3,0.0010
85576c0c-c7ae-4550-932a-27dadfea4e62,COc1cccc(-c2ccc(NC(=O)C3=C(C(=O)O)CCC3)c(F)c2)c1,OK,,,26,26,26,true,0.0004,0.0010,0.0006,0.0327,1.0000,5,6,1,5,6,2,0.0010
85576c0c-c7ae-4550-932a-27dadfea4e62,COc1cccc(-c2ccc(NC(=O)C3=C(C(=O)O)CCC3)c(F)c2)c1,OK,,,26,26,26,true,0.0004,0.0010,0.0006,0.0327,1.0000,5,6,1,5,6,2,0.0010
85576c0c-c7ae-4550-932a-27dadfea4e62,COc1cccc(-c2ccc(NC(=O)C3=C(C(=O)O)CCC3)c(F)c2)c1,OK,,,26,26,26,true,0.0004,0.0010,0.0006,0.0327,1.0000,5,6,1,5,6,2,0.0010
85781275-3cc6-46aa-b91c-40ab18ccee04,N#Cc1ccc(/C=C/CNCC[C@H](N)C(=O)O)cc1,OK,,,19,19,19,true,0.0004,0.0000,0.0004,0.0357,1.0000,8,10,2,8,10,4,0.0010
85adf61e-0066-4448-9e95-84cc6027ca1e,Cc1ccc(S(=O)(=O)c2ccc(O)c3ncccc23)cc1,OK,,,21,21,21,true,-0.0000,0.0020,0.0020,0.0327,1.0000,2,3,1,2,3,2,0.0010
85b63e5e-483f-4277-a86b-5935675adbb7,C[C@@H](c1nnnn1C1CC1)N1CCC(c2ccc(F)cc2)CC1,OK,,,23,23,23,true,-0.0002,-0.0010,0.0008,0.0385,1.0000,4,4,0,4,4,3,0.0010
85b63e5e-483f-4277-a86b-5935675adbb7,C[C@@H](c1nnnn1C1CC1)N1CCC(c2ccc(F)cc2)CC1,OK,,,23,23,23,true,-0.0002,-0.0010,0.0008,0.0385,1.0000,4,4,0,4,4,3,0.0010
85b63e5e-483f-4277-a86b-5935675adbb7,C[C@@H](c1nnnn1C1CC1)N1CCC(c2ccc(F)cc2)CC1,OK,,,23,23,23,true,-0.0002,-0.0010,0.0008,0.0385,1.0000,4,4,0,4,4,3,0.0010
8601db58-4075-4917-8cd9-94376090abef,Cc1noc(C)c1C(=O)Nc1cnn([C@H]2CCOC2)c1,OK,,,20,20,20,true,0.0002,-0.0010,0.0012,0.0360,1.0000,3,3,0,3,3,3,0.0010
866ba263-3ca2-443b-8131-73084b79cc17,O=C(NC1CCN(C(=O)/C=C/c2ccccn2)CC1)C1CC1,OK,,,22,22,22,true,0.0001,-0.0020,0.0021,0.0426,1.0000,4,4,0,4,4,3,0.0010
867018df-695f-41b6-aae1-c00fbf9ab186,COc1cc(OC)c(-c2cn3cc(NCCN)c(N4CCOCC4)cc3n2)cc1Cl,OK,,,30,30,30,true,0.0003,-0.0010,0.0013,0.0470,1.0000,7,8,1,7,8,6,0.0010
868f15a9-66cb-404d-a9ac-307077dda4dc,C=C(C#N)C(=O)NCCc1ccccc1C(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)C(=O)N1CCN(c2ccc(F)cc2)CC1,OK,,,46,46,46,true,-0.0004,-0.0010,0.0006,0.0378,1.0000,11,11,0,11,11,9,0.0010
868f15a9-66cb-404d-a9ac-307077dda4dc,C=C(C#N)C(=O)NCCc1ccccc1C(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)C(=O)N1CCN(c2ccc(F)cc2)CC1,OK,,,46,46,46,true,-0.0004,-0.0010,0.0006,0.0378,1.0000,11,11,0,11,11,9,0.0010
868f15a9-66cb-404d-a9ac-307077dda4dc,C=C(C#N)C(=O)NCCc1ccccc1C(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)C(=O)N1CCN(c2ccc(F)cc2)CC1,OK,,,46,46,46,true,-0.0004,-0.0010,0.0006,0.0378,1.0000,11,11,0,11,11,9,0.0010
868f15a9-66cb-404d-a9ac-307077dda4dc,C=C(C#N)C(=O)NCCc1ccccc1C(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)C(=O)N1CCN(c2ccc(F)cc2)CC1,OK,,,46,46,46,true,-0.0004,-0.0010,0.0006,0.0378,1.0000,11,11,0,11,11,9,0.0010
868f15a9-66cb-404d-a9ac-307077dda4dc,C=C(C#N)C(=O)NCCc1ccccc1C(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)C(=O)N1CCN(c2ccc(F)cc2)CC1,OK,,,46,46,46,true,-0.0004,-0.0010,0.0006,0.0378,1.0000,11,11,0,11,11,7,0.0010
86c7803d-3fa0-4cb4-bfba-c51a8d7e5452,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,OK,,,26,26,26,true,-0.0003,0.0000,0.0003,0.0382,1.0000,3,5,2,3,5,1,0.0010
86c7803d-3fa0-4cb4-bfba-c51a8d7e5452,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,OK,,,26,26,26,true,-0.0003,0.0000,0.0003,0.0382,1.0000,3,5,2,3,5,1,0.0010
86c7803d-3fa0-4cb4-bfba-c51a8d7e5452,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,OK,,,26,26,26,true,-0.0003,0.0000,0.0003,0.0382,1.0000,3,5,2,3,5,1,0.0010
86d9b4a1-75a6-4abc-a6e0-4b3cbd7a0cee,C=CC(=O)NCCCc1ccc2c(c1)NC(=O)C21SCC(=O)N1c1ccccc1,OK,,,29,29,29,true,-0.0001,-0.0020,0.0019,0.0347,1.0000,6,6,0,6,6,5,0.0010
86d9b4a1-75a6-4abc-a6e0-4b3cbd7a0cee,C=CC(=O)NCCCc1ccc2c(c1)NC(=O)C21SCC(=O)N1c1ccccc1,OK,,,29,29,29,true,-0.0001,-0.0020,0.0019,0.0347,1.0000,6,6,0,6,6,5,0.0010
86d9b4a1-75a6-4abc-a6e0-4b3cbd7a0cee,C=CC(=O)NCCCc1ccc2c(c1)NC(=O)C21SCC(=O)N1c1ccccc1,OK,,,29,29,29,true,-0.0001,-0.0020,0.0019,0.0347,1.0000,6,6,0,6,6,5,0.0010
86d9b4a1-75a6-4abc-a6e0-4b3cbd7a0cee,C=CC(=O)NCCCc1ccc2c(c1)NC(=O)C21SCC(=O)N1c1ccccc1,OK,,,29,29,29,true,-0.0001,-0.0020,0.0019,0.0347,1.0000,6,6,0,6,6,5,0.0010
86d9b4a1-75a6-4abc-a6e0-4b3cbd7a0cee,C=CC(=O)NCCCc1ccc2c(c1)NC(=O)C21SCC(=O)N1c1ccccc1,OK,,,29,29,29,true,-0.0001,-0.0020,0.0019,0.0347,1.0000,6,6,0,6,6,5,0.0010
86d9b4a1-75a6-4abc-a6e0-4b3cbd7a0cee,C=CC(=O)NCCCc1ccc2c(c1)NC(=O)C21SCC(=O)N1c1ccccc1,OK,,,29,29,29,true,-0.0001,-0.0020,0.0019,0.0347,1.0000,6,6,0,6,6,5,0.0010
86dcb5c9-b4d9-49ff-9019-fad9f7a46efa,O=C(Nc1nnco1)[C@H]1Cc2ccccc2N1C(=O)OCC1c2ccccc2-c2ccccc21,OK,,,34,34,34,true,0.0004,0.0010,0.0006,0.0355,1.0000,5,6,1,5,6,3,0.0010
870a9707-a159-4e9d-90d9-1fe3b16cdf5f,CC(C)Cc1n[nH]c(C(=O)O)c1I,FAILED,missing-hydrogens,Unsupported ligand 495 [UNUSABLE_HYDROGEN_REFERENCE_GEOMETRY]: CCD-free hydrogen addition is not supported; supply an SDF with explicit hydrogens.,,,,,,,,,,,,,,,,
872fa6bb-4f38-45a0-8180-e6d5ae5f7c9c,CNCCNCc1cccc(-c2nc(NC3CCOCC3)c(C)c(-c3c(C)noc3C)n2)c1,OK,,,33,33,33,true,0.0001,0.0030,0.0029,0.0399,1.0000,9,9,0,9,9,4,0.0010
87507f55-fa63-478a-bd55-29fc3000cd47,C1C[C@H](NCc2nnnn2C2CC2)CCC2(C1)OCCO2,OK,,,21,23,21,false,-0.0001,-0.0020,0.0019,0.0379,0.9048,4,4,0,4,10,3,0.0010
8760e899-8f18-4a1b-8e2c-06a0a8e333a0,CCC[C@@H]1CNCc2c1[nH]c(=O)c(C#N)c2N1CCC2(CC1)CC2.Cl,FAILED,sdf-parse,Unsupported ligand EUB [DISCONNECTED_GRAPH]: SDF input contains 2 disconnected fragments; enable selectLargestFragment to keep the largest heavy-atom fragment.,,,,,,,,,,,,,,,,
8760e899-8f18-4a1b-8e2c-06a0a8e333a0,CCC[C@@H]1CNCc2c1[nH]c(=O)c(C#N)c2N1CCC2(CC1)CC2.Cl,FAILED,sdf-parse,Unsupported ligand EUB [DISCONNECTED_GRAPH]: SDF input contains 2 disconnected fragments; enable selectLargestFragment to keep the largest heavy-atom fragment.,,,,,,,,,,,,,,,,
8760e899-8f18-4a1b-8e2c-06a0a8e333a0,CCC[C@@H]1CNCc2c1[nH]c(=O)c(C#N)c2N1CCC2(CC1)CC2.Cl,FAILED,sdf-parse,Unsupported ligand EUB [DISCONNECTED_GRAPH]: SDF input contains 2 disconnected fragments; enable selectLargestFragment to keep the largest heavy-atom fragment.,,,,,,,,,,,,,,,,
878e4b7b-05fa-4b45-9daf-a9ae0e5b069c,N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(C(F)(F)F)cn2)cn1,OK,,,27,27,27,true,-0.0005,-0.0010,0.0005,0.0297,1.0000,7,7,0,7,7,1,0.0010
878e4b7b-05fa-4b45-9daf-a9ae0e5b069c,N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(C(F)(F)F)cn2)cn1,OK,,,27,27,27,true,-0.0005,-0.0010,0.0005,0.0297,1.0000,7,7,0,7,7,1,0.0010
878e4b7b-05fa-4b45-9daf-a9ae0e5b069c,N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(C(F)(F)F)cn2)cn1,OK,,,27,27,27,true,-0.0005,-0.0010,0.0005,0.0297,1.0000,7,7,0,7,7,1,0.0010
87bc2d1e-6afc-4ae0-8057-818436405ae6,C=CC(=O)N1CCC(C(=O)O)(c2ccc(OCC)cc2)CC1,OK,,,22,22,22,true,-0.0001,0.0010,0.0011,0.0446,1.0000,5,6,1,5,6,3,0.0010
87bfae3f-dc1a-4814-85fb-f04e0297961f,Cc1ccccc1-c1ccc2c(c1)OCCOCCOCCOCCOCCO2,OK,,,29,31,29,false,0.0008,-0.0020,0.0028,0.0598,0.9310,1,1,0,1,17,1,0.0010
87d19105-ed6a-4839-ace8-ae3af4564fd3,COc1ccc(S(=O)(=O)NC2=CC(=O)/C(=C\c3cc4ccccc4[nH]3)S2)cc1,OK,,,28,28,28,true,0.0001,0.0010,0.0009,0.0331,1.0000,5,5,0,5,5,2,0.0010
8812bc75-48cc-47fd-854f-bb5439283b70,O=C(NCC(=O)N1CCCC1)Nc1ccc2cnc(F)cc2c1,OK,,,23,23,23,true,-0.0001,-0.0010,0.0009,0.0341,1.0000,3,3,0,3,3,2,0.0010
8849ee70-188c-47bc-a49b-9cd3f6f4e5de,CCNC(=O)CN1CCN(c2ccncc2F)CC1,OK,,,19,19,19,true,-0.0001,-0.0010,0.0009,0.0475,1.0000,4,4,0,4,4,4,0.0010
8861221c-845b-4bd9-ba66-a66fd0ea7de0,CCOc1ccc(-c2[nH]ncc2CN(C)CCNC)cc1,OK,,,21,21,21,true,0.0001,-0.0010,0.0011,0.0513,1.0000,8,8,0,8,8,6,0.0010
8868d5a0-14fc-4d83-abd3-1c87a8bf2162,Cn1ncc2c(NC(C)(C)C3CC3)nc(NC[C@H](N)c3ccccc3)nc21,OK,,,27,27,27,true,0.0003,-0.0010,0.0013,0.0367,1.0000,7,8,1,7,8,5,0.0010
88a35f57-072b-411f-a71c-d4dbca737db9,COc1cc(C)[nH]c(=O)c1CN1CCn2ccc3cc(-c4c(C)noc4C)c(Cl)c(c32)C1=O,OK,,,33,35,33,false,0.0001,0.0000,0.0001,0.0309,0.9394,4,4,0,4,8,4,0.0010
88a999b3-3c33-407b-8b1d-8b47b2723601,CC(=O)N(CC#Cc1cccc(C(N)=O)c1)C[C@H]1C[C@@H](n2ccc3cncnc32)[C@H](O)[C@@H]1O,OK,,,33,33,33,true,0.0001,-0.0010,0.0011,0.0365,1.0000,7,10,3,7,10,5,0.0010
88cf2ff3-0af9-487e-8c24-6dd672166557,CC(C)CNC(=O)N1CCC(CN)(C(F)(F)F)CC1,FAILED,missing-hydrogens,Unsupported ligand 725 [UNUSABLE_HYDROGEN_REFERENCE_GEOMETRY]: CCD-free hydrogen addition is not supported; supply an SDF with explicit hydrogens.,,,,,,,,,,,,,,,,
88f0e21a-65b9-488c-8960-5ae99e2190ff,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1.Cl,FAILED,sdf-parse,Unsupported ligand EUB [DISCONNECTED_GRAPH]: SDF input contains 2 disconnected fragments; enable selectLargestFragment to keep the largest heavy-atom fragment.,,,,,,,,,,,,,,,,
88f0e21a-65b9-488c-8960-5ae99e2190ff,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1.Cl,FAILED,sdf-parse,Unsupported ligand EUB [DISCONNECTED_GRAPH]: SDF input contains 2 disconnected fragments; enable selectLargestFragment to keep the largest heavy-atom fragment.,,,,,,,,,,,,,,,,
88f0e21a-65b9-488c-8960-5ae99e2190ff,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1.Cl,FAILED,sdf-parse,Unsupported ligand EUB [DISCONNECTED_GRAPH]: SDF input contains 2 disconnected fragments; enable selectLargestFragment to keep the largest heavy-atom fragment.,,,,,,,,,,,,,,,,
88f8972c-c9d0-4ac9-a3b7-1cadeb6a719d,Cc1c(C(=O)N2CCN(c3ccc(F)cc3)CC2)sc2ncn(CC(=O)N3CCC(C)CC3)c(=O)c12,OK,,,36,36,36,true,-0.0006,0.0020,0.0026,0.0415,1.0000,4,4,0,4,4,3,0.0010
88f8972c-c9d0-4ac9-a3b7-1cadeb6a719d,Cc1c(C(=O)N2CCN(c3ccc(F)cc3)CC2)sc2ncn(CC(=O)N3CCC(C)CC3)c(=O)c12,OK,,,36,36,36,true,-0.0006,0.0020,0.0026,0.0415,1.0000,4,4,0,4,4,3,0.0010
892284e2-07e9-47dc-a110-abb1499cbefc,C=C(C#N)C(=O)NCCc1cc2c(-c3ccc4c(c3)CC(=O)N4)c(-c3ccc(F)cc3)nn2c(N2CCOCC2)n1,OK,,,41,41,41,true,-0.0002,-0.0030,0.0028,0.0326,1.0000,8,8,0,8,8,5,0.0010
892284e2-07e9-47dc-a110-abb1499cbefc,C=C(C#N)C(=O)NCCc1cc2c(-c3ccc4c(c3)CC(=O)N4)c(-c3ccc(F)cc3)nn2c(N2CCOCC2)n1,OK,,,41,41,41,true,-0.0002,-0.0030,0.0028,0.0326,1.0000,8,8,0,8,8,5,0.0010
892284e2-07e9-47dc-a110-abb1499cbefc,C=C(C#N)C(=O)NCCc1cc2c(-c3ccc4c(c3)CC(=O)N4)c(-c3ccc(F)cc3)nn2c(N2CCOCC2)n1,OK,,,41,41,41,true,-0.0002,-0.0030,0.0028,0.0326,1.0000,8,8,0,8,8,5,0.0010
892284e2-07e9-47dc-a110-abb1499cbefc,C=C(C#N)C(=O)NCCc1cc2c(-c3ccc4c(c3)CC(=O)N4)c(-c3ccc(F)cc3)nn2c(N2CCOCC2)n1,OK,,,41,41,41,true,-0.0002,-0.0030,0.0028,0.0326,1.0000,8,8,0,8,8,5,0.0010
894a8fa8-1faa-4fbd-b39d-d6ec4f1f65af,CN1C[C@H](Nc2cnn(C)c(=O)c2Br)C[C@H](c2ccccc2)C1,OK,,,23,23,23,true,0.0002,-0.0010,0.0012,0.0431,1.0000,3,3,0,3,3,3,0.0010
894a8fa8-1faa-4fbd-b39d-d6ec4f1f65af,CN1C[C@H](Nc2cnn(C)c(=O)c2Br)C[C@H](c2ccccc2)C1,OK,,,23,23,23,true,0.0002,-0.0010,0.0012,0.0431,1.0000,3,3,0,3,3,3,0.0010
894a8fa8-1faa-4fbd-b39d-d6ec4f1f65af,CN1C[C@H](Nc2cnn(C)c(=O)c2Br)C[C@H](c2ccccc2)C1,OK,,,23,23,23,true,0.0002,-0.0010,0.0012,0.0431,1.0000,3,3,0,3,3,3,0.0010
89618413-7a14-4623-8337-13c82e292684,Cc1ncc(-c2ccc3c(c2)N(c2cncc(N4CCOCC4)n2)C(=O)C3(C)C)cn1,OK,,,31,31,31,true,0.0002,-0.0040,0.0042,0.0396,1.0000,3,3,0,3,3,1,0.0010
897e8b44-b209-43e8-bb7b-dea6700e0629,C=CC(=O)NCCC(=O)N1CCc2ccccc2C1(C)C,OK,,,21,21,21,true,-0.0003,-0.0010,0.0007,0.0442,1.0000,4,5,1,4,5,2,0.0010
897e8b44-b209-43e8-bb7b-dea6700e0629,C=CC(=O)NCCC(=O)N1CCc2ccccc2C1(C)C,OK,,,21,21,21,true,-0.0003,-0.0010,0.0007,0.0442,1.0000,4,5,1,4,5,2,0.0010
897e8b44-b209-43e8-bb7b-dea6700e0629,C=CC(=O)NCCC(=O)N1CCc2ccccc2C1(C)C,OK,,,21,21,21,true,-0.0003,-0.0010,0.0007,0.0442,1.0000,4,5,1,4,5,2,0.0010
897e8b44-b209-43e8-bb7b-dea6700e0629,C=CC(=O)NCCC(=O)N1CCc2ccccc2C1(C)C,OK,,,21,21,21,true,-0.0003,-0.0010,0.0007,0.0442,1.0000,4,5,1,4,5,2,0.0010
89838635-c7c3-4654-8cf1-c62e36cfb109,Cc1cccc2cc(C(c3nnnn3Cc3ccc4c(c3)OCO4)N3CCC(C)CC3)c(=O)[nH]c12,OK,,,35,35,35,true,0.0000,0.0000,0.0000,0.0383,1.0000,5,5,0,5,5,4,0.0010
89838635-c7c3-4654-8cf1-c62e36cfb109,Cc1cccc2cc(C(c3nnnn3Cc3ccc4c(c3)OCO4)N3CCC(C)CC3)c(=O)[nH]c12,OK,,,35,35,35,true,0.0000,0.0000,0.0000,0.0383,1.0000,5,5,0,5,5,4,0.0010
89838635-c7c3-4654-8cf1-c62e36cfb109,Cc1cccc2cc(C(c3nnnn3Cc3ccc4c(c3)OCO4)N3CCC(C)CC3)c(=O)[nH]c12,OK,,,35,35,35,true,0.0000,0.0000,0.0000,0.0383,1.0000,5,5,0,5,5,4,0.0010
89838635-c7c3-4654-8cf1-c62e36cfb109,Cc1cccc2cc(C(c3nnnn3Cc3ccc4c(c3)OCO4)N3CCC(C)CC3)c(=O)[nH]c12,OK,,,35,35,35,true,0.0000,0.0000,0.0000,0.0383,1.0000,5,5,0,5,5,4,0.0010
89b7c45a-fd9c-4883-a562-58e5da95f5c1,CC(C)(C)OC(=O)N1CCN(c2cc(-c3ccccc3O)nnc2N)CC1,OK,,,27,27,27,true,0.0005,0.0020,0.0015,0.0364,1.0000,4,6,2,4,6,4,0.0010
