"pose_id","arm","seed","model","source","source_sha256","outcome","reason","mapped_atoms","sdf_atoms","interaction_count","perception_degraded","feature_receipt","recognition_observation"
"DES_PARA_METHYL_A:172904:model-1","DES_PARA_METHYL_A","172904","1","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","7","false","3e88e4d5f593e23b37746ca45dc423ad84ce5f9ae7dec901a37ba5d2eb15b854","DES_PARA_METHYL_A:172904:model-1"
"DES_PARA_METHYL_A:172904:model-10","DES_PARA_METHYL_A","172904","10","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","6","false","ac6d8b6690edc3c0c556615e44f556d5c3697453df897781c185d081761e5380","DES_PARA_METHYL_A:172904:model-10"
"DES_PARA_METHYL_A:172904:model-11","DES_PARA_METHYL_A","172904","11","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","5","false","ef79cfd6d7d141a54b70236cf456ed3f8d92c5207b2150b6da1158654edd875e","DES_PARA_METHYL_A:172904:model-11"
"DES_PARA_METHYL_A:172904:model-12","DES_PARA_METHYL_A","172904","12","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","3","false","d0bdddd2b2b54b76c6db59edeb109349bf21e3ae38010f4bdf3de82970bba4cf","DES_PARA_METHYL_A:172904:model-12"
"DES_PARA_METHYL_A:172904:model-13","DES_PARA_METHYL_A","172904","13","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","7","false","fdd3613cabad9f52038968606ff2f6c33c61d2e468c809c68eeace9a9ad67538","DES_PARA_METHYL_A:172904:model-13"
"DES_PARA_METHYL_A:172904:model-14","DES_PARA_METHYL_A","172904","14","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","10","false","4a40693d96871094309bcf2d949cae1e42b043ef52937b3ca689e7ce0fab417a","DES_PARA_METHYL_A:172904:model-14"
"DES_PARA_METHYL_A:172904:model-15","DES_PARA_METHYL_A","172904","15","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","6","false","5f5c5aa4451cf184b4518d0c0a1a38fc899246f3e36391748b4d8663b8ddf04e","DES_PARA_METHYL_A:172904:model-15"
"DES_PARA_METHYL_A:172904:model-16","DES_PARA_METHYL_A","172904","16","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","4","false","cf1839a59ea62d27b7f53c906e3bd9d264c0397dadcc48d3cacfa4e42ba8b4a7","DES_PARA_METHYL_A:172904:model-16"
"DES_PARA_METHYL_A:172904:model-17","DES_PARA_METHYL_A","172904","17","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","6","false","ea3db6366d101c1044e2c34753404691be5c149746086596d712a1f53a79a977","DES_PARA_METHYL_A:172904:model-17"
"DES_PARA_METHYL_A:172904:model-18","DES_PARA_METHYL_A","172904","18","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","7","false","0f1efee219113b101b6a1bfa3b5aedf9e544f4e84a67d8db1c8bd2ef96e46f17","DES_PARA_METHYL_A:172904:model-18"
"DES_PARA_METHYL_A:172904:model-19","DES_PARA_METHYL_A","172904","19","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","4","false","a9e811b454b02344902d5e60670b2a009411a67d62be7692a5cd8d37f3b5cbce","DES_PARA_METHYL_A:172904:model-19"
"DES_PARA_METHYL_A:172904:model-2","DES_PARA_METHYL_A","172904","2","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","5","false","75f10b89ec411eb4354fe15b6239d041692aa75541a25880be3388dafbd64036","DES_PARA_METHYL_A:172904:model-2"
"DES_PARA_METHYL_A:172904:model-3","DES_PARA_METHYL_A","172904","3","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","4","false","119fec0e8b09407c9e86ed9a87dbee20b4d11bac6718b6614d0b9cb87d717069","DES_PARA_METHYL_A:172904:model-3"
"DES_PARA_METHYL_A:172904:model-4","DES_PARA_METHYL_A","172904","4","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","3","false","7d9c3d601672d3657c58bb7cb74a1bbd0ddd263a2de1343c58eb4eaf6db510f0","DES_PARA_METHYL_A:172904:model-4"
"DES_PARA_METHYL_A:172904:model-5","DES_PARA_METHYL_A","172904","5","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","3","false","df00230512320b829c11ab3dce368d9bcb6fa9ca46cb22b2d32cea83b3a82612","DES_PARA_METHYL_A:172904:model-5"
"DES_PARA_METHYL_A:172904:model-6","DES_PARA_METHYL_A","172904","6","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","5","false","fa2207eb3673a63b18300feb12399cb541aa40d0006b7859faf7f40ca179ca78","DES_PARA_METHYL_A:172904:model-6"
"DES_PARA_METHYL_A:172904:model-7","DES_PARA_METHYL_A","172904","7","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","4","false","df1e43b86b81f16b995e9e4565c333b2849d9ba978bcaaf3fe19c0ec5955b3fa","DES_PARA_METHYL_A:172904:model-7"
"DES_PARA_METHYL_A:172904:model-8","DES_PARA_METHYL_A","172904","8","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","8","false","d0f6723d23982db4610c009c400d2f5ef8718913efe38a41f29eed679068e98f","DES_PARA_METHYL_A:172904:model-8"
"DES_PARA_METHYL_A:172904:model-9","DES_PARA_METHYL_A","172904","9","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed172904.pdbqt","35c78be1070c2bcef3461ea1854e8b98c24021169165434f3a52fe00f8916a1e","ADMITTED_ADEQUATE","ADMITTED","58","58","7","false","3ab4ed0176428319cdec41667d18202a1a03a163bdfcb07cebc169792b85a3a1","DES_PARA_METHYL_A:172904:model-9"
"DES_PARA_METHYL_A:483271:model-1","DES_PARA_METHYL_A","483271","1","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","7","false","b1e7ffbdb22c37d53527e0c8df6f5d7d818565be0092f2f75c919c1c2acd225c","DES_PARA_METHYL_A:483271:model-1"
"DES_PARA_METHYL_A:483271:model-10","DES_PARA_METHYL_A","483271","10","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","7","false","6e9a75ff9b3ee1e0321232fa3f20d46df38a898407a7c4b51c7803016cd479b6","DES_PARA_METHYL_A:483271:model-10"
"DES_PARA_METHYL_A:483271:model-11","DES_PARA_METHYL_A","483271","11","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","7","false","de62277db35844fce2c2b8fbc3b9db61c0e098762e76b304c0780418530d0dfc","DES_PARA_METHYL_A:483271:model-11"
"DES_PARA_METHYL_A:483271:model-12","DES_PARA_METHYL_A","483271","12","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","6","false","9803465654da92cd827a09033cd3d5ceba4bbd1c3fa69d536ee538f87db397df","DES_PARA_METHYL_A:483271:model-12"
"DES_PARA_METHYL_A:483271:model-13","DES_PARA_METHYL_A","483271","13","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","7","false","c7998ea7f838983a07c0cd8315fd8212f088ed3e8dd2296dbdf0c80b111f8095","DES_PARA_METHYL_A:483271:model-13"
"DES_PARA_METHYL_A:483271:model-14","DES_PARA_METHYL_A","483271","14","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","8","false","105e24fa08cf400867bc6fb9cc125d36b7b072fa1800f102d31d1e35e629b0b8","DES_PARA_METHYL_A:483271:model-14"
"DES_PARA_METHYL_A:483271:model-15","DES_PARA_METHYL_A","483271","15","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","8","false","02d6f75e9ec33c32d4d70e7cf947d84133e7f54398e71f5ce27d801ee50c6d0e","DES_PARA_METHYL_A:483271:model-15"
"DES_PARA_METHYL_A:483271:model-16","DES_PARA_METHYL_A","483271","16","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","3","false","1b7413008eaf15c2c87686aa4753ca41909fa544b7d870a53dc69b25eb19a75f","DES_PARA_METHYL_A:483271:model-16"
"DES_PARA_METHYL_A:483271:model-17","DES_PARA_METHYL_A","483271","17","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","7","false","c6868ad4c6d3c6dcd0762f80217e3250cef35ad6fc8a2b111dc883eef484dced","DES_PARA_METHYL_A:483271:model-17"
"DES_PARA_METHYL_A:483271:model-18","DES_PARA_METHYL_A","483271","18","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","4","false","bb45134c5127dd6d9d9c12b1c6bce78617b051d1a2d4f80a1b73e1a3a382c56c","DES_PARA_METHYL_A:483271:model-18"
"DES_PARA_METHYL_A:483271:model-19","DES_PARA_METHYL_A","483271","19","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","3","false","d0fbefcc432a319d765cb96b2aca4d38346d2faa1e0398686ab1effee3198298","DES_PARA_METHYL_A:483271:model-19"
"DES_PARA_METHYL_A:483271:model-2","DES_PARA_METHYL_A","483271","2","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","6","false","87aff315af3c102b62045e62e33dce3810aaa8cccfed42da9951b032336af798","DES_PARA_METHYL_A:483271:model-2"
"DES_PARA_METHYL_A:483271:model-20","DES_PARA_METHYL_A","483271","20","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","4","false","34a8636c84f5a17789076a5799732aa26f386eeb11bc43145e82409c59d71bc1","DES_PARA_METHYL_A:483271:model-20"
"DES_PARA_METHYL_A:483271:model-3","DES_PARA_METHYL_A","483271","3","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","3","false","734309d763a2eeb48e9401cda8823bf04c1c3982120e176ac31bd2f947406b04","DES_PARA_METHYL_A:483271:model-3"
"DES_PARA_METHYL_A:483271:model-4","DES_PARA_METHYL_A","483271","4","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","3","false","c37d8ccaccde890ea2d508d8b6831affe40717889971696f3bccab3df9a79510","DES_PARA_METHYL_A:483271:model-4"
"DES_PARA_METHYL_A:483271:model-5","DES_PARA_METHYL_A","483271","5","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","5","false","21e2f4a580b76ba2adfdd31658010a827c5e09f40bbde550f741da0a9c112c4e","DES_PARA_METHYL_A:483271:model-5"
"DES_PARA_METHYL_A:483271:model-6","DES_PARA_METHYL_A","483271","6","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","7","false","7ea3be3c790a4b4207b03d7d147bc33096473f0777dd8a5514a5fb84fe5db5e3","DES_PARA_METHYL_A:483271:model-6"
"DES_PARA_METHYL_A:483271:model-7","DES_PARA_METHYL_A","483271","7","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","6","false","f6383fdd11b31ec33e6c800bcc4ff34ccd37a077a4d0fab6a15c84453c406c02","DES_PARA_METHYL_A:483271:model-7"
"DES_PARA_METHYL_A:483271:model-8","DES_PARA_METHYL_A","483271","8","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","4","false","aeec85ec229532bc1774ef3bb1e9edc905452fa29aff305fa9a103fa9e8693fa","DES_PARA_METHYL_A:483271:model-8"
"DES_PARA_METHYL_A:483271:model-9","DES_PARA_METHYL_A","483271","9","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed483271.pdbqt","308c9be60eae27332ee427f17cdad4529ecce94f3d085fc10beb167d18e0e33b","ADMITTED_ADEQUATE","ADMITTED","58","58","5","false","bf2e4343ceaaa71c2e0b7e0fca321e67c0f3113bc32b33e457ed54e8045c0eeb","DES_PARA_METHYL_A:483271:model-9"
"DES_PARA_METHYL_A:806519:model-1","DES_PARA_METHYL_A","806519","1","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","7","false","3df8512426bb12c53b3dc34de0ef97378e9db4939bba2d8a85c27cb55390a448","DES_PARA_METHYL_A:806519:model-1"
"DES_PARA_METHYL_A:806519:model-10","DES_PARA_METHYL_A","806519","10","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","6","false","05dc4bc2981a744f922ced442cab6f7c743407803b9a8c505f01a1109dabd322","DES_PARA_METHYL_A:806519:model-10"
"DES_PARA_METHYL_A:806519:model-11","DES_PARA_METHYL_A","806519","11","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","2","false","7b847a86a830197fb5146d391b8db43b6c3b044e5585d1593db6b88fdc5d0fb5","DES_PARA_METHYL_A:806519:model-11"
"DES_PARA_METHYL_A:806519:model-12","DES_PARA_METHYL_A","806519","12","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","6","false","09c2d074b24c0a4d596416826ea6286bff6003cd6a86f814a3e750eca792acd9","DES_PARA_METHYL_A:806519:model-12"
"DES_PARA_METHYL_A:806519:model-13","DES_PARA_METHYL_A","806519","13","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","9","false","edb470aeca99b3946d1b19479956af6785aaf6ef9f6a6356508bbdd93a0fa775","DES_PARA_METHYL_A:806519:model-13"
"DES_PARA_METHYL_A:806519:model-14","DES_PARA_METHYL_A","806519","14","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","5","false","059289ff405366224cc3353ce6c85c361119678bfa2d069e5ff69a200d67e4f2","DES_PARA_METHYL_A:806519:model-14"
"DES_PARA_METHYL_A:806519:model-15","DES_PARA_METHYL_A","806519","15","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","9","false","760b4aa67d3f1bf04214638e595ff3cb659cb6693cd8991da8cf380cd85a8f1c","DES_PARA_METHYL_A:806519:model-15"
"DES_PARA_METHYL_A:806519:model-16","DES_PARA_METHYL_A","806519","16","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","7","false","57eed98daa5798b45dc19105ba863a67eb24f8628a9116c37ec01b8f50c1b8bd","DES_PARA_METHYL_A:806519:model-16"
"DES_PARA_METHYL_A:806519:model-17","DES_PARA_METHYL_A","806519","17","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","8","false","4ea7d2901050418d9e58bb03c9c1bc889da5f090f5e9955f9444d01672c8eb48","DES_PARA_METHYL_A:806519:model-17"
"DES_PARA_METHYL_A:806519:model-18","DES_PARA_METHYL_A","806519","18","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","5","false","ae9ca31bdf74902cf2578647739d73d6da731aefab622cfd8ce198eae71073fa","DES_PARA_METHYL_A:806519:model-18"
"DES_PARA_METHYL_A:806519:model-19","DES_PARA_METHYL_A","806519","19","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","6","false","783fcb73db5c7c75926bfb65b9ae956d88b80129dcf7bfb74615f3631f10825b","DES_PARA_METHYL_A:806519:model-19"
"DES_PARA_METHYL_A:806519:model-2","DES_PARA_METHYL_A","806519","2","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","5","false","eb25a1596772a6c4ab6ed3eb5c90abfcb54bd70c29fb48ffacb8818ccef68fa0","DES_PARA_METHYL_A:806519:model-2"
"DES_PARA_METHYL_A:806519:model-20","DES_PARA_METHYL_A","806519","20","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","5","false","bc612bf7477e94d224e31e1ffa837e3daea0beb2a20878e74c5bd6b024efe017","DES_PARA_METHYL_A:806519:model-20"
"DES_PARA_METHYL_A:806519:model-3","DES_PARA_METHYL_A","806519","3","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","4","false","9dd1bba453ee6d394df36ec1ecd099a995db22c9587ba5bf574b79655a401581","DES_PARA_METHYL_A:806519:model-3"
"DES_PARA_METHYL_A:806519:model-4","DES_PARA_METHYL_A","806519","4","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","2","false","b925643caa8d1367b4397e68fd1db58c539c3052406d0289f3df16f486c2c997","DES_PARA_METHYL_A:806519:model-4"
"DES_PARA_METHYL_A:806519:model-5","DES_PARA_METHYL_A","806519","5","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","5","false","3a0b22ea56aca19dfe38820a1aad744a0ba498d97b46bbf3087da705e95c3b22","DES_PARA_METHYL_A:806519:model-5"
"DES_PARA_METHYL_A:806519:model-6","DES_PARA_METHYL_A","806519","6","/Users/yazan/totah-lab/research/mettl7-netarsudil-sam-mechanism/phase2-matched-sar/raw/7A_des_para_methyl_seed806519.pdbqt","889211b3d2745d976f309ab77f45ccf7404f692204fd965f35b4cd536e901fd8","ADMITTED_ADEQUATE","ADMITTED","58","58","4","false","e3735aa70f217ab739a6bf1a580d8324e200ac2e21d219661fba0e813cd40fdb","DES_PARA_METHYL_A:806519:model-6"
